country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Wykop,Bialkov,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 542 hours ago,rankings.php?subregion=eaf,,$295 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=62026,,,,Normal,2 Hundred Tons per month,
EbinBears,Spr�doSpadre,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 540 hours ago,rankings.php?subregion=mes,,$295 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62030,,,,Normal,2 Hundred Tons per month,
Kedah Zabag,Kamarov,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 531 hours ago,rankings.php?subregion=atl,,$281 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62034,,,,Normal,2 Hundred Tons per month,
port angela,montza,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 555 hours ago,rankings.php?subregion=car,,$293 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62003,,,,Normal,2 Hundred Tons per month,
St. Alexander,John Evergreen,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 549 hours ago,rankings.php?subregion=car,,$292 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62016,,,,Normal,2 Hundred Tons per month,
Sekugi,Loki San,,15k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 285 hours ago,rankings.php?subregion=waf,,$126 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20788 km 2,http://blocgame.com/stats.php?id=62156,,,,Good,2 Hundred Tons per month,
Greco-Hetalia,Vladamir Ulyvich,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=mex,BAMF,$2027 million,alliancestats.php?allianceid=1393,Mesoamerica,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mex,35502 km 2,http://blocgame.com/stats.php?id=62060,304 Mbbl,,,Pariah,10 Hundred Tons per month,9 Mbbl per month
Alligatur,takua04,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 407 hours ago,rankings.php?subregion=ind,Aseang MMP,$189 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=61986,254 Mbbl,,,Good,6 Hundred Tons per month,4 Mbbl per month
Montserrat,Schmiffii,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 506 hours ago,rankings.php?subregion=car,,$267 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62074,,,,Good,2 Hundred Tons per month,
Mad,Madcikui,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 480 hours ago,rankings.php?subregion=pac,,$386 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16172 km 2,http://blocgame.com/stats.php?id=62123,,,,Gandhi-like,2 Hundred Tons per month,
Persona-Grata,syafiqsudin,http://blocgame.com/alliancestats.php?allianceid=1899,41k active personnel,3 ships,Second World War surplus,2 factories,Standard,last online 31 hours ago,rankings.php?subregion=ind,Aseang MMP,$1167 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,22618 km 2,http://blocgame.com/stats.php?id=60788,224 Mbbl,1 Tons,,Gandhi-like,10 Hundred Tons per month,8 Mbbl per month
Honesty,Fury,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=mes,,$747 million,,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,11120 km 2,http://blocgame.com/stats.php?id=62094,,,,Questionable,2 Hundred Tons per month,4 Mbbl per month
People 007,Nashrul007,,18k active personnel,0 ships,First World War surplus,None,Good,last online 484 hours ago,rankings.php?subregion=sea,,$240 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62113,,,,Questionable,0 Hundred Tons per month,
Malaysia Raya,Ben Laden,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 44 hours ago,rankings.php?subregion=ind,Aseang MMP,$157 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61845,256 Mbbl,,,Gandhi-like,5 Hundred Tons per month,2 Mbbl per month
hardcoresquid,VivaLaHorsecock,,24k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=car,,$369 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16043 km 2,http://blocgame.com/stats.php?id=61838,,,,Gandhi-like,28 Hundred Tons per month,1 Mbbl per month
Donatello,Firaun,,3k active personnel,0 ships,First World War surplus,None,Elite,last online 71 hours ago,rankings.php?subregion=egy,,$395 million,,Egypt,Plentiful,None,http://blocgame.com/rankings.php?subregion=egy,10946 km 2,http://blocgame.com/stats.php?id=61668,3287 Mbbl,,,Questionable,14 Hundred Tons per month,15 Mbbl per month
Costa Dorada,Rigoberto Garc�a,,46k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 25 hours ago,rankings.php?subregion=car,,$942 million,,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,25390 km 2,http://blocgame.com/stats.php?id=62006,436 Mbbl,1 Tons,,Gandhi-like,2 Hundred Tons per month,2 Mbbl per month
Mehmet,Mehmet,,65k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 248 hours ago,rankings.php?subregion=ara,,$326 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,22916 km 2,http://blocgame.com/stats.php?id=62028,,,,Gandhi-like,2 Hundred Tons per month,12 Mbbl per month
Arabstan,AxanderTheGreat,,6k active personnel,0 ships,First World War surplus,None,Elite,last online 12 hours ago,rankings.php?subregion=mes,,$389 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,13478 km 2,http://blocgame.com/stats.php?id=61659,,,,Nice,2 Hundred Tons per month,2 Mbbl per month
JuicyJuice,Irie,,10k active personnel,0 ships,First World War surplus,1 factory,Good,last online 421 hours ago,rankings.php?subregion=ind,,$244 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62010,,,,Questionable,2 Hundred Tons per month,
Francovia,Dukelloyd,,22k active personnel,0 ships,First World War surplus,None,Elite,last online 545 hours ago,rankings.php?subregion=sea,,$265 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62013,,,,Good,2 Hundred Tons per month,
Huge Butt,Hyllari Moyst,,31k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 499 hours ago,rankings.php?subregion=egy,,$237 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62081,,,,Good,2 Hundred Tons per month,
Madisnate,lukya,,4k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 484 hours ago,rankings.php?subregion=sea,,$249 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=62114,,,,Questionable,2 Hundred Tons per month,
Penguinoo,ThePenguinov,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 514 hours ago,rankings.php?subregion=ama,,$260 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,15850 km 2,http://blocgame.com/stats.php?id=62067,,,,Normal,2 Hundred Tons per month,
Allah is great,Jan Pawe� II,,14k active personnel,0 ships,First World War surplus,None,Elite,last online 508 hours ago,rankings.php?subregion=car,,$256 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62072,,,,Questionable,2 Hundred Tons per month,
Western Germany,carjax,,8k active personnel,0 ships,First World War surplus,None,Elite,last online 432 hours ago,rankings.php?subregion=mes,,$253 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16335 km 2,http://blocgame.com/stats.php?id=62166,,,,Good,2 Hundred Tons per month,
Ausmasia,Harzan15,http://blocgame.com/alliancestats.php?allianceid=1994,52k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 8 hours ago,rankings.php?subregion=sea,Parti gajah,$961 million,alliancestats.php?allianceid=1994,Indochina,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=sea,16253 km 2,http://blocgame.com/stats.php?id=61817,,,,Gandhi-like,6 Hundred Tons per month,4 Mbbl per month
Ussk,Sabariahhisham,,20k active personnel,0 ships,First World War surplus,None,Poor,last online 5 hours ago,rankings.php?subregion=ara,,$518 million,,Arabia,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=62132,3716 Mbbl,,,Gandhi-like,4 Hundred Tons per month,7 Mbbl per month
Bunga Malaya,Tun Adam Z,,5k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 28 hours ago,rankings.php?subregion=ind,,$237 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,7256 km 2,http://blocgame.com/stats.php?id=61824,8 Mbbl,,,Questionable,4 Hundred Tons per month,2 Mbbl per month
Malayan Union,Lieutenant Armin,,8k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 478 hours ago,rankings.php?subregion=ind,,$228 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61882,,,,Questionable,2 Hundred Tons per month,
West Java,ThePudgeling,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 559 hours ago,rankings.php?subregion=ind,,$254 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61999,,,,Normal,2 Hundred Tons per month,
Boner Condoner,Lightforce,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$225 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8217 km 2,http://blocgame.com/stats.php?id=58661,,,,Normal,7 Hundred Tons per month,4 Mbbl per month
benj,ben88,,7k active personnel,0 ships,First World War surplus,None,Elite,last online 552 hours ago,rankings.php?subregion=ara,,$250 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16010 km 2,http://blocgame.com/stats.php?id=62008,,,,Normal,2 Hundred Tons per month,
AZASIA,Adam Zhafri,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,0 ships,First World War surplus,1 factory,Good,last online 28 hours ago,rankings.php?subregion=pac,The High Council,$247 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,11000 km 2,http://blocgame.com/stats.php?id=60670,,,,Questionable,3 Hundred Tons per month,1 Mbbl per month
land1,land1,,49k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=ind,,$372 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,17980 km 2,http://blocgame.com/stats.php?id=61830,,,,Gandhi-like,3 Hundred Tons per month,2 Mbbl per month
Pakyu,General Hamizan,http://blocgame.com/alliancestats.php?allianceid=1568,49k active personnel,4 ships,First World War surplus,2 factories,Good,online now,rankings.php?subregion=pac,Brotherhood of Zion,$1180 million,alliancestats.php?allianceid=1568,Pacific Rim,Depleted,None,http://blocgame.com/rankings.php?subregion=pac,30523 km 2,http://blocgame.com/stats.php?id=61656,,,,Questionable,12 Hundred Tons per month,9 Mbbl per month
Fagstan,Fagarriiino,,7k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 24 hours ago,rankings.php?subregion=ara,,$260 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,3755 km 2,http://blocgame.com/stats.php?id=58510,,,,Pariah,2 Hundred Tons per month,2 Mbbl per month
Vierte Reich,Silver_Sr71,,4k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 13 hours ago,rankings.php?subregion=saf,,$517 million,,Southern Africa,,None,http://blocgame.com/rankings.php?subregion=saf,13445 km 2,http://blocgame.com/stats.php?id=59580,,,,Questionable,2 Hundred Tons per month,2 Mbbl per month
Angelland,Anastacia,,4k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 281 hours ago,rankings.php?subregion=mes,,$125 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16417 km 2,http://blocgame.com/stats.php?id=61992,,,,Normal,2 Hundred Tons per month,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 157 hours ago,rankings.php?subregion=egy,The Last Phoenix,$202 million,alliancestats.php?allianceid=1576,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,7221 km 2,http://blocgame.com/stats.php?id=55804,,,,Normal,4 Hundred Tons per month,17 Mbbl per month
Boru,Skillet9!,http://blocgame.com/alliancestats.php?allianceid=1933,5k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 63 hours ago,rankings.php?subregion=mes,democracy,$203 million,alliancestats.php?allianceid=1933,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,9175 km 2,http://blocgame.com/stats.php?id=61318,,,,Questionable,3 Hundred Tons per month,6 Mbbl per month
uw0tm9,fucknugget42069,,2k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=ama,,$208 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,13470 km 2,http://blocgame.com/stats.php?id=61594,,,,Questionable,2 Hundred Tons per month,
Minion Malaya,Fox96,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 170 hours ago,rankings.php?subregion=ind,Aseang MMP,$153 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20100 km 2,http://blocgame.com/stats.php?id=61743,,,,Good,5 Hundred Tons per month,2 Mbbl per month
cuba5587,cheguevara,http://blocgame.com/alliancestats.php?allianceid=1937,76k active personnel,0 ships,Second World War surplus,None,Poor,last online 419 hours ago,rankings.php?subregion=car,the new union,$178 million,alliancestats.php?allianceid=1937,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=60080,445 Mbbl,,,Gandhi-like,3 Hundred Tons per month,2 Mbbl per month
Erickt,Joshua Adam Putin,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 419 hours ago,rankings.php?subregion=mes,,$199 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16010 km 2,http://blocgame.com/stats.php?id=61598,,,,Normal,2 Hundred Tons per month,
Nation Of Peace,Jesse,,3k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 91 hours ago,rankings.php?subregion=ara,,$101 million,,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=61212,10959 Mbbl,1 Tons,,Questionable,8 Hundred Tons per month,35 Mbbl per month
Toxicity,Toxicity,,8k active personnel,0 ships,First World War surplus,None,Poor,last online 249 hours ago,rankings.php?subregion=pac,,$90 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61791,,,,Questionable,0 Hundred Tons per month,
Marcus,Marcus Mills,http://blocgame.com/alliancestats.php?allianceid=1580,40k active personnel,0 ships,First World War surplus,None,Poor,last online 40 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$383 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=46590,,,,Gandhi-like,6 Hundred Tons per month,4 Mbbl per month
