country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,oil_prod,gdp,alliance/_source,oil_reserves,region/_text,manpower,airforce,region,territory,pageUrl,uranium
Zika,Felin,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 56 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$270 million,,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,16172 km 2,http://blocgame.com/stats.php?id=62908,
GoldGrass,Guy Tash,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 35 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$269 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=40668,
Best Syria,Bashar Hafez al-Assad,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 53 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$269 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16335 km 2,http://blocgame.com/stats.php?id=52852,
Fagstan,Fagarriiino,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 10 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$269 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=58510,
MakanBudak,amirulfaizal,http://blocgame.com/alliancestats.php?allianceid=2045,5k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 14 hours ago,rankings.php?subregion=ind,The Order,2 Hundred Tons per month,1 Mbbl per month,$269 million,alliancestats.php?allianceid=2045,406 Mbbl; 1 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=60748,
FuchukFakhu,KondaKondi,,8k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 18 hours ago,rankings.php?subregion=saf,,4 Hundred Tons per month,2 Mbbl per month,$269 million,,276 Mbbl; 2 Mbbl,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16172 km 2,http://blocgame.com/stats.php?id=61483,
Honesty,Fury,http://blocgame.com/alliancestats.php?allianceid=2064,10k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 14 hours ago,rankings.php?subregion=mes,SPQR,2 Hundred Tons per month,,$269 million,alliancestats.php?allianceid=2064,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16335 km 2,http://blocgame.com/stats.php?id=62094,
Submarines,Popieluszko,,1k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=mes,,5 Hundred Tons per month,3 Mbbl per month,$269 million,,3 Mbbl,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16172 km 2,http://blocgame.com/stats.php?id=62958,
Plebs,plebeian,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 34 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,1 Mbbl per month,$269 million,,400 Mbbl; 1 Mbbl,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=63017,
Nova Scotia,aspqrz,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Good,last online 22 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,,$268 million,,299 Mbbl,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=47047,
RAM,moussa,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 35 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$268 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16172 km 2,http://blocgame.com/stats.php?id=49035,
RiceFields,Jean-Jean,,9k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 34 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$268 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16337 km 2,http://blocgame.com/stats.php?id=52930,
MoonMania,MoonMan,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 55 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,,$268 million,,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=53650,
Ilonia,Indigo Blues,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 81 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$268 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=55914,
Markoviakia,Luako,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 2 hours ago,rankings.php?subregion=waf,,2 Hundred Tons per month,,$268 million,,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,16335 km 2,http://blocgame.com/stats.php?id=57239,
Azteca,Jakjon09,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 77 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,,$268 million,,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,16335 km 2,http://blocgame.com/stats.php?id=58499,
Guatemala.,grazioso,,10k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 29 hours ago,rankings.php?subregion=mex,,3 Hundred Tons per month,1 Mbbl per month,$268 million,,1 Mbbl,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,16335 km 2,http://blocgame.com/stats.php?id=60701,
Dijkstria,Wouter Dijkstra,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 38 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$268 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16172 km 2,http://blocgame.com/stats.php?id=60835,
Selitia,TRSL,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 60 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,,$268 million,,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,16335 km 2,http://blocgame.com/stats.php?id=60929,
Mechassn,President Baby,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 48 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$268 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=61698,
Iron Islands,Theon,,6k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 2 hours ago,rankings.php?subregion=mex,,3 Hundred Tons per month,1 Mbbl per month,$268 million,,122 Mbbl; 1 Mbbl,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,16335 km 2,http://blocgame.com/stats.php?id=62815,
16 Shanty Huts,Infantimpaler,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 38 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,,$267 million,,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,16335 km 2,http://blocgame.com/stats.php?id=51155,
Modov,Ryaphor,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 31 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,,$267 million,,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=58306,
Place,vvv317,,7k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 34 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$267 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=59882,
groningen,ricardo bos,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 41 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,,$267 million,,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=62842,
sranie,rucham psa jak sra,,9k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 20 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,,$266 million,,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=63131,
Brunei,GeoffreyY,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 32 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,,$265 million,,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16172 km 2,http://blocgame.com/stats.php?id=41705,
Malang,jittarao,,10k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,,$265 million,,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,16172 km 2,http://blocgame.com/stats.php?id=58323,
switzerdouch,yaboimtndew,,10k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 17 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,,$265 million,,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,16500 km 2,http://blocgame.com/stats.php?id=58997,
Bantloa,Caelan,,10k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 35 hours ago,rankings.php?subregion=waf,,2 Hundred Tons per month,,$265 million,,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,16500 km 2,http://blocgame.com/stats.php?id=59574,
yeeeet,yoloswaggins,,9k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 17 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$265 million,,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,16172 km 2,http://blocgame.com/stats.php?id=59818,
Antah_Berantah,zonda,,9k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 18 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,1 Mbbl per month,$265 million,,361 Mbbl; 1 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=62247,
Karrah,Hexapod,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 15 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,,$264 million,,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16172 km 2,http://blocgame.com/stats.php?id=52270,
Sergonia,Sergeidart,,8k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$264 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=54709,
Corporea,Rajat Tyagi,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 33 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$264 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=63036,
Hajoki,Makao,,8k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,online now,rankings.php?subregion=atl,,3 Hundred Tons per month,4 Mbbl per month,$263 million,,2478 Mbbl,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=60093,
Iraqistan,PerryGriggs,,7k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 23 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$260 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16335 km 2,http://blocgame.com/stats.php?id=45007,
Marova,Tidium,,7k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 24 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$260 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=47847,
Hedjaz,Abdul Wahhab,http://blocgame.com/alliancestats.php?allianceid=2058,8k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 10 hours ago,rankings.php?subregion=mes,Al-Qassam Brigades,2 Hundred Tons per month,,$260 million,alliancestats.php?allianceid=2058,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16337 km 2,http://blocgame.com/stats.php?id=49882,
Pahang,FairulNizam,http://blocgame.com/alliancestats.php?allianceid=2044,8k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ara,Aseang MMP,3 Hundred Tons per month,1 Mbbl per month,$260 million,alliancestats.php?allianceid=2044,3655 Mbbl,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=60874,
pumpy,pumpy,,9k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 13 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$259 million,,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,16667 km 2,http://blocgame.com/stats.php?id=47214,
Kebabis,Sultan Kebab,,6k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 21 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$259 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=60765,
Dumbdumb,Dumbdumb,,14k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,,$258 million,,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,16417 km 2,http://blocgame.com/stats.php?id=63201,
Sanlucia,johnnylaw1990,http://blocgame.com/alliancestats.php?allianceid=2064,22k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ara,SPQR,2 Hundred Tons per month,,$257 million,alliancestats.php?allianceid=2064,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=59921,
Ausmasia,Harzan15,,5k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,2 Mbbl per month,$255 million,,245 Mbbl; 2 Mbbl,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,16335 km 2,http://blocgame.com/stats.php?id=61817,
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=2045,6k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 4 hours ago,rankings.php?subregion=egy,The Order,3 Hundred Tons per month,1 Mbbl per month,$254 million,alliancestats.php?allianceid=2045,2286 Mbbl; 1 Mbbl,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,16500 km 2,http://blocgame.com/stats.php?id=59870,
Jebawka,Shetay,http://blocgame.com/alliancestats.php?allianceid=2045,8k active personnel,0 ships,First World War surplus,Good,None,Standard,online now,rankings.php?subregion=ara,The Order,3 Hundred Tons per month,2 Mbbl per month,$253 million,alliancestats.php?allianceid=2045,1926 Mbbl,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=54304,
KakMahPower,tuan tanah kedaun,http://blocgame.com/alliancestats.php?allianceid=2044,3k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,online now,rankings.php?subregion=sea,Aseang MMP,4 Hundred Tons per month,3 Mbbl per month,$253 million,alliancestats.php?allianceid=2044,421 Mbbl,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,19406 km 2,http://blocgame.com/stats.php?id=60656,
bird land,birdjoseph,,5k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,,$253 million,,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16417 km 2,http://blocgame.com/stats.php?id=61878,
KhazarBank,MoneyBags,http://blocgame.com/alliancestats.php?allianceid=2057,22k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=sub,League of Christ,3 Hundred Tons per month,,$252 million,alliancestats.php?allianceid=2057,,The Subcontinent,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=sub,16172 km 2,http://blocgame.com/stats.php?id=62181,
